name,review_count,categories,rating,address,zipcode,display_phone,latitude,longitude,borough
TMPL - West Village,22,"Gyms, Trainers, Cardio Classes",4.0,"125 Seventh Ave, New York, NY 10014",10014,(212) 206-1500,40.73429889177493,-74.00215998956726,Manhattan
Sweat440,6,"Circuit Training Gyms, Interval Training Gyms",4.2,"80 John St, New York, NY 10038",10038,(888) 507-9328,40.70832135813632,-74.00681982883647,Manhattan
Gotham Gym,40,"Gyms, Boxing, Trainers",4.3,"600 Washington St, New York, NY 10014",10014,(646) 490-8500,40.73081,-74.00925,Manhattan
Tone House,175,"Gyms, Trainers",4.6,"32 E 31st St, New York, NY 10016",10016,(646) 453-6633,40.74551,-73.98375,Manhattan
305 Fitness,198,Cardio Classes,4.8,"18 W 8th St, New York, NY 10011",10011,(212) 603-9931,40.732649,-73.997569,Manhattan
Fitness Factory,188,"Gyms, Trainers, Yoga",4.0,"525 Washington Blvd, Jersey City, NJ 07310",7310,(201) 451-1911,40.72692,-74.0356625,
Solace,116,"Gyms, Trainers",4.2,"38 E 32nd St, New York, NY 10016",10016,(212) 301-2766,40.74589554602202,-73.98326733851343,Manhattan
Equinox Dumbo,32,"Gyms, Sports Clubs, Day Spas",3.8,"117 Front St, Brooklyn, NY 11201",11201,(347) 435-2341,40.70259,-73.98885,Brooklyn
The Trinity Boxing Club,25,Boxing,4.8,"20 Vesey St, New York, NY 10007",10007,(212) 374-9393,40.712034887269354,-74.00948423323965,Manhattan
SportsLab NYC,12,Trainers,4.7,"295 Madison Ave, New York, NY 10017",10017,(212) 764-0270,40.751760438830566,-73.97942770946678,Manhattan
Row House Fitness Jersey City,17,Cardio Classes,4.7,"70 Hudson St, Ste 125, Jersey City, NJ 07302",7302,(201) 800-4960,40.714473004426154,-74.03379168550943,
Snap Fitness,1,Gyms,5.0,"139 Brunswick St, Jersey City, NJ 07302",7302,(201) 876-2502,40.72407,-74.05084,
Life Time,29,Gyms,2.8,"60 W 23rd St, New York, NY 10010",10010,(212) 381-8900,40.74238,-73.99237,Manhattan
New York Athletic Club,90,"Sports Clubs, Social Clubs",3.3,"180 Central Park S, New York, NY 10019",10019,(212) 247-5100,40.76661,-73.97883,Manhattan
Encore Fitness,18,"Trainers, Gyms",4.9,"137 5th Ave, #10r, New York, NY 10010",10010,(845) 853-3166,40.7398373481236,-73.9851167052984,Manhattan
Equinox Printing House,158,"Gyms, Day Spas, Sports Clubs",2.6,"421 Hudson St, New York, NY 10014",10014,(212) 243-7600,40.72987,-74.00709,Manhattan
Equinox,167,"Gyms, Day Spas, Sports Clubs",3.2,"897 Broadway, New York, NY 10003",10003,(212) 780-9300,40.7389916382769,-73.9899986684418,Manhattan
The Training Lab,92,Gyms,4.9,"54 W 39th St, Fl 9, New York, NY 10018",10018,(212) 736-5400,40.752396,-73.98477059999999,Manhattan
CompleteBody Midtown East,79,"Gyms, Swimming Pools, Saunas",4.2,"301 E 57th St, New York, NY 10022",10022,(212) 777-7703,40.7593798,-73.9646707,Manhattan
Gleason's Gym,33,"Gyms, Boxing, Trainers",4.5,"130 Water St, Brooklyn, NY 11201",11201,(718) 797-2872,40.703127249879145,-73.9890025,Brooklyn
Chelsea Piers Fitness,4,"Gyms, Gymnastics, Yoga",4.8,"308 Park Ave S, New York, NY 10010",10010,(212) 609-3200,40.73910159305324,-73.98624490116839,Manhattan
Liftonic,104,Gyms,4.8,"13 Gansevoort St, New York, NY 10014",10014,(212) 220-0529,40.7395083641272,-74.0049596738578,Manhattan
New York Sports Club,24,Gyms,3.0,"128 8th Ave, New York, NY 10011",10011,(212) 627-0065,40.7412950308674,-74.00123,Manhattan
CompleteBody -  Financial District,138,"Trainers, Gyms, Juice Bars & Smoothies",4.0,"10 Hanover Sq, New York, NY 10005",10005,(212) 777-7702,40.704615,-74.008815,Manhattan
Life Time One Wall Street,18,"Gyms, Trainers, Yoga",4.2,"29 New St, New York City, NY 10005",10005,(212) 671-7100,40.7067785,-74.0119055,Manhattan
Equinox Wall Street,118,"Gyms, Day Spas, Sports Clubs",3.0,"14 Wall St, New York, NY 10005",10005,(212) 964-6688,40.70745,-74.01104,Manhattan
Crunch Fitness - FiDi,53,"Gyms, Trainers",3.2,"140 Broadway, New York, NY 10005",10005,(212) 308-5824,40.708675986531766,-74.0100898,Manhattan
Planet Fitness,132,"Gyms, Trainers",2.8,"25 Broadway, New York, NY 10004",10004,(646) 216-3131,40.70590143868003,-74.01359443909976,Manhattan
Sweat440,6,"Circuit Training Gyms, Interval Training Gyms",4.2,"80 John St, New York, NY 10038",10038,(888) 507-9328,40.70832135813632,-74.00681982883647,Manhattan
Just Train,46,Trainers,5.0,"6 Maiden Ln, Fl 2, New York, NY 10038",10038,(212) 920-7739,40.7096146,-74.0095769,Manhattan
The Terrace Club,4,"Gyms, Swimming Pools",4.0,"380 Rector Pl, New York, NY 10280",10280,(212) 945-3665,40.7092142492492,-74.0182609871359,Manhattan
Orangetheory Fitness,12,"Gyms, Trainers",5.0,"100 William St, New York, NY 10038",10038,(646) 650-2122,40.708344,-74.007189,Manhattan
Blink Fitness - FiDi,121,"Gyms, Trainers",2.8,"111 Nassau St, New York, NY 10038",10038,(646) 561-5459,40.710859,-74.00731219136071,Manhattan
CrossFit Wall Street,28,Interval Training Gyms,4.7,"60 New St, New York, NY 10004",10004,(646) 490-4244,40.70535,-74.012029,Manhattan
Sculpt New York,4,"Trainers, Pilates",5.0,"75 Wall St, New York, NY 10005",10005,(212) 706-0809,40.70504,-74.00812,Manhattan
Retro Fitness,90,Gyms,2.1,"1 New York Plz, New York, NY 10004",10004,(646) 667-6635,40.70207620882339,-74.01251147055186,Manhattan
Oculus Fitness,19,Interval Training Gyms,4.7,"151 William St, New York, NY 10038",10038,(646) 832-4788,40.7098475,-74.0063575,Manhattan
Sweat W Downtown,1,Gyms,5.0,"123 Washington St, New York, NY 10006",10006,(646) 826-8600,40.7100001322884,-74.0133063453884,Manhattan
Life Time,2,"Gyms, Sports Clubs, Trainers",2.5,"1 West St, New York, NY 10004",10004,(212) 419-7300,40.70524,-74.01612349999999,Manhattan
Pure Barre,48,"Barre Classes, Pilates",4.3,"80 Pine St, New York, NY 10005",10005,(212) 785-1222,40.706446,-74.0069185,Manhattan
CBXT,4,"Cardio Classes, Interval Training Gyms",4.8,"10 Hanover Square, New York, NY 10005",10005,(212) 777-7702,40.7045699,-74.00886,Manhattan
NY Fitness,10,"Trainers, Weight Loss Centers",4.6,"New York, NY 10006",10006,(212) 651-9048,40.709329,-74.0131196,Manhattan
SoulCycle Financial District,45,Cycling Classes,4.5,"101 Maiden Lane, New York, NY 10038",10038,(212) 501-7685,40.706932,-74.006773,Manhattan
Equinox Tribeca,94,"Gyms, Day Spas, Sports Clubs",3.3,"54 Murray St, New York, NY 10007",10007,(212) 566-6555,40.71412,-74.00981,Manhattan
Equinox Brookfield Place,78,"Gyms, Sports Clubs, Day Spas",3.1,"225 Liberty St, New York, NY 10281",10281,(646) 630-7573,40.7127319449061,-74.01492899974423,
Jfitnyc,13,Trainers,5.0,"10 Hanover Square, New York, NY 10005",10005,(347) 688-0039,40.7046002,-74.0089305,Manhattan
LA PALESTRA,2,"Interval Training Gyms, Physical Therapy",3.0,"70 Pine St, New York, NY 10270",10270,(646) 580-9959,40.7063449,-74.0076944,
The Trinity Boxing Club,25,Boxing,4.8,"20 Vesey St, New York, NY 10007",10007,(212) 374-9393,40.712034887269354,-74.00948423323965,Manhattan
Gloveworx,10,"Boxing, Kickboxing",5.0,"185 Greenwich St, New York, NY 10007",10007,(310) 745-2957,40.71172650700692,-74.01169405274894,Manhattan
Team in Training,9,Trainers,5.0,"61 Broadwy, Ste 400, New York, NY 10006",10006,(212) 376-7100,40.7066997814246,-74.012519517688,Manhattan
The Class,18,"Cardio Classes, Yoga, Meditation Centers",4.6,"22 Park Pl, Fl 3, New York, NY 10007",10007,(646) 850-0937,40.712707,-74.008605,Manhattan
Hydra Studios,1,Gyms,5.0,"120 Wall St, New York, NY 10005",10005,(518) 240-5342,40.70479742923242,-74.00603203102952,Manhattan
Solidcore - Fidi,10,Pilates,3.1,"20 Pine St, New York, NY 10005",10005,(646) 904-4146,40.70758,-74.00987,Manhattan
Chinatown Flow,1,"Gyms, Trainers",5.0,"48 Mott St, Fl 2, New York, NY 10013",10013,,40.71536,-73.99848,Manhattan
Square Circle New York,20,Martial Arts,4.1,"139 Fulton St, Fl 7, Ste 706, New York, NY 10038",10038,(212) 964-9800,40.71036,-74.00783,Manhattan
Church Street Boxing Gym,119,"Boxing, Muay Thai, Brazilian Jiu-Jitsu",4.0,"25 Park Pl, New York, NY 10007",10007,(212) 571-1333,40.71323,-74.00887,Manhattan
UpFit Training Academy,21,"Trainers, Weight Loss Centers, Nutritionists",5.0,"119 W 30th St, New York, NY 10001",10001,(917) 979-9172,40.747786,-73.990487,Manhattan
Shape Fitness For Women,92,"Weight Loss Centers, Trainers, Circuit Training Gyms",4.8,"11020 73rd Rd, Ste 1d, Forest Hills, NY 11375",11020,(718) 544-9070,40.718209,-73.838807,
HIIT The Deck,1,Boxing,5.0,"10 Fulton St, New York, NY 10038",10038,,40.70643,-74.00343,Manhattan
Bout Fight Club,15,Boxing,4.5,"139 Fulton St, Ste 133, New York, NY 10038",10038,(646) 386-7014,40.71036,-74.00783,Manhattan
Momentum Fitness,57,"Physical Therapy, Trainers, Gyms",4.9,"246 Columbus Ave, New York, NY 10023",10023,(917) 426-3492,40.777197,-73.979328,Manhattan
Fusion Physical Therapy & Sports Performance,25,"Physical Therapy, Fitness & Instruction",4.8,"60 Reade St, New York, NY 10007",10007,(212) 924-4920,40.71502,-74.00641,Manhattan
Court 16 - Manhattan,7,"Tennis, Pickleball, Sports Clubs",3.9,"28 Liberty St, SC1, New York, NY 10005",10005,(718) 875-5550,40.707841,-74.008972,Manhattan
NYFitness,0,"Trainers, Nutritionists, Massage Therapy",0.0,"New York, NY 10005",10005,(917) 873-2711,40.7062118534356,-74.0096790457855,Manhattan
Nofar Method,2,Pilates,5.0,"20 Murray St, Fl 2, New York, NY 10013",10013,(646) 222-6822,40.71353,-74.00849,Manhattan
Krav Maga Institute,38,"Martial Arts, Gyms, Trainers",4.8,"105-107 Chambers St, New York, NY 10007",10007,(917) 720-3315,40.71526852475649,-74.00796365889553,Manhattan
F45 Training,2,"Circuit Training Gyms, Trainers, Interval Training Gyms",2.5,"80 Nassau St, New York, NY 10038",10038,,40.7098,-74.00806,Manhattan
Sage Fitness,4,"Pilates, Yoga",5.0,"139 Fulton St, Ste 719, New York, NY 10038",10038,(212) 982-5756,40.7104617,-74.0077673,Manhattan
Xtreme Gym,18,Gyms,1.7,"10 Hanover Sq, New York, NY 10005",10005,(212) 855-0770,40.70457,-74.00886,Manhattan
Z Club NY,1,Dance Studios,5.0,"10 Hanover Sq, New York, NY 10005",10005,(347) 709-2582,40.7045699,-74.00886,Manhattan
Sky Health NYC,8,"Trainers, Physical Therapy, Circuit Training Gyms",4.8,"251 5th Ave, Fl 7, New York, NY 10016",10016,(212) 889-1616,40.744920982572545,-73.98707725981299,Manhattan
LA Fit Training,0,"Gyms, Nutritionists, Trainers",0.0,"30 Wall St, Fl 8, New York, NY 10005",10005,(917) 426-8810,40.70696,-74.01021,Manhattan
Beyond Fitness,1,"Trainers, Circuit Training Gyms",5.0,"1051 Long Ridge Rd, Stamford, CT 06903",6903,(203) 842-2999,41.105042989470356,-73.56725872271919,
Crunch Fitness - FiDi,53,"Gyms, Trainers",3.2,"140 Broadway, New York, NY 10005",10005,(212) 308-5824,40.708675986531766,-74.0100898,Manhattan
Life Time One Wall Street,18,"Gyms, Trainers, Yoga",4.2,"29 New St, New York City, NY 10005",10005,(212) 671-7100,40.7067785,-74.0119055,Manhattan
Equinox Wall Street,118,"Gyms, Day Spas, Sports Clubs",3.0,"14 Wall St, New York, NY 10005",10005,(212) 964-6688,40.70745,-74.01104,Manhattan
Sweat W Downtown,1,Gyms,5.0,"123 Washington St, New York, NY 10006",10006,(646) 826-8600,40.7100001322884,-74.0133063453884,Manhattan
NY Fitness,10,"Trainers, Weight Loss Centers",4.6,"New York, NY 10006",10006,(212) 651-9048,40.709329,-74.0131196,Manhattan
Equinox Brookfield Place,78,"Gyms, Sports Clubs, Day Spas",3.1,"225 Liberty St, New York, NY 10281",10281,(646) 630-7573,40.7127319449061,-74.01492899974423,
The Terrace Club,4,"Gyms, Swimming Pools",4.0,"380 Rector Pl, New York, NY 10280",10280,(212) 945-3665,40.7092142492492,-74.0182609871359,Manhattan
Just Train,46,Trainers,5.0,"6 Maiden Ln, Fl 2, New York, NY 10038",10038,(212) 920-7739,40.7096146,-74.0095769,Manhattan
Planet Fitness,132,"Gyms, Trainers",2.8,"25 Broadway, New York, NY 10004",10004,(646) 216-3131,40.70590143868003,-74.01359443909976,Manhattan
Blink Fitness - FiDi,121,"Gyms, Trainers",2.8,"111 Nassau St, New York, NY 10038",10038,(646) 561-5459,40.710859,-74.00731219136071,Manhattan
CompleteBody -  Financial District,138,"Trainers, Gyms, Juice Bars & Smoothies",4.0,"10 Hanover Sq, New York, NY 10005",10005,(212) 777-7702,40.704615,-74.008815,Manhattan
Gloveworx,10,"Boxing, Kickboxing",5.0,"185 Greenwich St, New York, NY 10007",10007,(310) 745-2957,40.71172650700692,-74.01169405274894,Manhattan
Crunch Fitness - Tribeca,90,"Gyms, Trainers",3.6,"80 Leonard St, New York, NY 10013",10013,(212) 966-5432,40.71723312,-74.00518333,Manhattan
Life Time,2,"Gyms, Sports Clubs, Trainers",2.5,"1 West St, New York, NY 10004",10004,(212) 419-7300,40.70524,-74.01612349999999,Manhattan
The Trinity Boxing Club,25,Boxing,4.8,"20 Vesey St, New York, NY 10007",10007,(212) 374-9393,40.712034887269354,-74.00948423323965,Manhattan
Equinox Tribeca,94,"Gyms, Day Spas, Sports Clubs",3.3,"54 Murray St, New York, NY 10007",10007,(212) 566-6555,40.71412,-74.00981,Manhattan
Retro Fitness,90,Gyms,2.1,"1 New York Plz, New York, NY 10004",10004,(646) 667-6635,40.70207620882339,-74.01251147055186,Manhattan
Oculus Fitness,19,Interval Training Gyms,4.7,"151 William St, New York, NY 10038",10038,(646) 832-4788,40.7098475,-74.0063575,Manhattan
Sweat440,6,"Circuit Training Gyms, Interval Training Gyms",4.2,"80 John St, New York, NY 10038",10038,(888) 507-9328,40.70832135813632,-74.00681982883647,Manhattan
Asphalt Green - Battery Park City,51,Swimming Pools,2.8,"212 N End Ave, New York, NY 10282",10282,(212) 298-2900,40.7160764,-74.0149912,Manhattan
CrossFit Wall Street,28,Interval Training Gyms,4.7,"60 New St, New York, NY 10004",10004,(646) 490-4244,40.70535,-74.012029,Manhattan
Orangetheory Fitness,12,"Gyms, Trainers",5.0,"100 William St, New York, NY 10038",10038,(646) 650-2122,40.708344,-74.007189,Manhattan
The Class,18,"Cardio Classes, Yoga, Meditation Centers",4.6,"22 Park Pl, Fl 3, New York, NY 10007",10007,(646) 850-0937,40.712707,-74.008605,Manhattan
Team in Training,9,Trainers,5.0,"61 Broadwy, Ste 400, New York, NY 10006",10006,(212) 376-7100,40.7066997814246,-74.012519517688,Manhattan
Sculpt New York,4,"Trainers, Pilates",5.0,"75 Wall St, New York, NY 10005",10005,(212) 706-0809,40.70504,-74.00812,Manhattan
DanceBody,57,"Dance Studios, Trainers, Cardio Classes",4.5,"23 Leonard St, New York, NY 10013",10013,(212) 500-1174,40.71874,-74.00757,Manhattan
CBXT,4,"Cardio Classes, Interval Training Gyms",4.8,"10 Hanover Square, New York, NY 10005",10005,(212) 777-7702,40.7045699,-74.00886,Manhattan
NYLO Fitness,2,"Gyms, Trainers, Nutritionists",3.0,"279 Church St, New York, NY 10013",10013,(917) 423-2969,40.7186403549911,-74.00473471525889,Manhattan
SoulCycle Financial District,45,Cycling Classes,4.5,"101 Maiden Lane, New York, NY 10038",10038,(212) 501-7685,40.706932,-74.006773,Manhattan
Pure Barre,48,"Barre Classes, Pilates",4.3,"80 Pine St, New York, NY 10005",10005,(212) 785-1222,40.706446,-74.0069185,Manhattan
Church Street Boxing Gym,119,"Boxing, Muay Thai, Brazilian Jiu-Jitsu",4.0,"25 Park Pl, New York, NY 10007",10007,(212) 571-1333,40.71323,-74.00887,Manhattan
Square Circle New York,20,Martial Arts,4.1,"139 Fulton St, Fl 7, Ste 706, New York, NY 10038",10038,(212) 964-9800,40.71036,-74.00783,Manhattan
ARC Athletics,9,"Trainers, Physical Therapy",5.0,"5 Harrison St, New York, NY 10013",10013,(212) 281-6412,40.718517,-74.009254,Manhattan
Krav Maga Institute,38,"Martial Arts, Gyms, Trainers",4.8,"105-107 Chambers St, New York, NY 10007",10007,(917) 720-3315,40.71526852475649,-74.00796365889553,Manhattan
Fusion Physical Therapy & Sports Performance,25,"Physical Therapy, Fitness & Instruction",4.8,"60 Reade St, New York, NY 10007",10007,(212) 924-4920,40.71502,-74.00641,Manhattan
LA PALESTRA,2,"Interval Training Gyms, Physical Therapy",3.0,"70 Pine St, New York, NY 10270",10270,(646) 580-9959,40.7063449,-74.0076944,
Community Center At Stuyvesant High School,2,"Recreation Centers, Swimming Pools, Gyms",2.5,"345 Chambers St, New York, NY 10282",10282,(646) 210-4292,40.7178668445419,-74.013801439209,Manhattan
Jfitnyc,13,Trainers,5.0,"10 Hanover Square, New York, NY 10005",10005,(347) 688-0039,40.7046002,-74.0089305,Manhattan
UpFit Training Academy,21,"Trainers, Weight Loss Centers, Nutritionists",5.0,"119 W 30th St, New York, NY 10001",10001,(917) 979-9172,40.747786,-73.990487,Manhattan
Tribeca Sports Center,11,"Trainers, Boxing, Kickboxing",4.6,"255 Canal St, Fl 4, New York, NY 10013",10013,(212) 965-9646,40.7187626,-74.0005716,Manhattan
Shape Fitness For Women,92,"Weight Loss Centers, Trainers, Circuit Training Gyms",4.8,"11020 73rd Rd, Ste 1d, Forest Hills, NY 11375",11020,(718) 544-9070,40.718209,-73.838807,
Bout Fight Club,15,Boxing,4.5,"139 Fulton St, Ste 133, New York, NY 10038",10038,(646) 386-7014,40.71036,-74.00783,Manhattan
JDI Barbell TriBeCa,2,"Gyms, Yoga, Nutritionists",4.5,"93 Worth St, Ground Fl, New York, NY 10013",10013,(929) 989-4515,40.7165872,-74.00480639999999,Manhattan
Pliagility,0,"Trainers, Weight Loss Centers",0.0,"New York, NY 10280",10280,(888) 556-7068,40.70923342924976,-74.01676408987376,Manhattan
Momentum Fitness,57,"Physical Therapy, Trainers, Gyms",4.9,"246 Columbus Ave, New York, NY 10023",10023,(917) 426-3492,40.777197,-73.979328,Manhattan
Solidcore - Fidi,10,Pilates,3.1,"20 Pine St, New York, NY 10005",10005,(646) 904-4146,40.70758,-74.00987,Manhattan
Nofar Method,2,Pilates,5.0,"20 Murray St, Fl 2, New York, NY 10013",10013,(646) 222-6822,40.71353,-74.00849,Manhattan
Hydra Studios,1,Gyms,5.0,"120 Wall St, New York, NY 10005",10005,(518) 240-5342,40.70479742923242,-74.00603203102952,Manhattan
SLT Tribeca,10,"Pilates, Gyms, Trainers",3.9,"87 Worth St, New York, NY 10013",10013,(212) 226-6524,40.716716796397,-74.0051408127708,Manhattan
Frontline Fitness,0,Gyms,0.0,"176 Broadway, New York, NY 10038",10038,(212) 233-2333,40.70995,-74.00968,Manhattan
Blink Fitness - FiDi,121,"Gyms, Trainers",2.8,"111 Nassau St, New York, NY 10038",10038,(646) 561-5459,40.710859,-74.00731219136071,Manhattan
Equinox Tribeca,94,"Gyms, Day Spas, Sports Clubs",3.3,"54 Murray St, New York, NY 10007",10007,(212) 566-6555,40.71412,-74.00981,Manhattan
Life Time One Wall Street,18,"Gyms, Trainers, Yoga",4.2,"29 New St, New York City, NY 10005",10005,(212) 671-7100,40.7067785,-74.0119055,Manhattan
Crunch Fitness - Tribeca,90,"Gyms, Trainers",3.6,"80 Leonard St, New York, NY 10013",10013,(212) 966-5432,40.71723312,-74.00518333,Manhattan
GYM NYC,32,"Gyms, Trainers",4.5,"227 Mulberry St, New York, NY 10012",10012,(646) 678-4723,40.722571,-73.9962,Manhattan
The Trinity Boxing Club,25,Boxing,4.8,"20 Vesey St, New York, NY 10007",10007,(212) 374-9393,40.712034887269354,-74.00948423323965,Manhattan
Crunch Fitness - FiDi,53,"Gyms, Trainers",3.2,"140 Broadway, New York, NY 10005",10005,(212) 308-5824,40.708675986531766,-74.0100898,Manhattan
The Terrace Club,4,"Gyms, Swimming Pools",4.0,"380 Rector Pl, New York, NY 10280",10280,(212) 945-3665,40.7092142492492,-74.0182609871359,Manhattan
The Class,18,"Cardio Classes, Yoga, Meditation Centers",4.6,"22 Park Pl, Fl 3, New York, NY 10007",10007,(646) 850-0937,40.712707,-74.008605,Manhattan
Oculus Fitness,19,Interval Training Gyms,4.7,"151 William St, New York, NY 10038",10038,(646) 832-4788,40.7098475,-74.0063575,Manhattan
Equinox Wall Street,118,"Gyms, Day Spas, Sports Clubs",3.0,"14 Wall St, New York, NY 10005",10005,(212) 964-6688,40.70745,-74.01104,Manhattan
Dogpound,45,"Trainers, Gyms, Boxing",4.7,"1 Renwick St, New York, NY 10013",10013,(646) 620-6533,40.724624,-74.008726,Manhattan
Planet Fitness,81,"Gyms, Trainers",3.0,"370 Canal St, New York, NY 10013",10013,(646) 216-3031,40.72068928487479,-74.00436001020157,Manhattan
Sweat W Downtown,1,Gyms,5.0,"123 Washington St, New York, NY 10006",10006,(646) 826-8600,40.7100001322884,-74.0133063453884,Manhattan
CompleteBody -  Financial District,138,"Trainers, Gyms, Juice Bars & Smoothies",4.0,"10 Hanover Sq, New York, NY 10005",10005,(212) 777-7702,40.704615,-74.008815,Manhattan
Fusion Physical Therapy & Sports Performance,25,"Physical Therapy, Fitness & Instruction",4.8,"60 Reade St, New York, NY 10007",10007,(212) 924-4920,40.71502,-74.00641,Manhattan
Planet Fitness,132,"Gyms, Trainers",2.8,"25 Broadway, New York, NY 10004",10004,(646) 216-3131,40.70590143868003,-74.01359443909976,Manhattan
Equinox Brookfield Place,78,"Gyms, Sports Clubs, Day Spas",3.1,"225 Liberty St, New York, NY 10281",10281,(646) 630-7573,40.7127319449061,-74.01492899974423,
Krav Maga Institute,38,"Martial Arts, Gyms, Trainers",4.8,"105-107 Chambers St, New York, NY 10007",10007,(917) 720-3315,40.71526852475649,-74.00796365889553,Manhattan
Church Street Boxing Gym,119,"Boxing, Muay Thai, Brazilian Jiu-Jitsu",4.0,"25 Park Pl, New York, NY 10007",10007,(212) 571-1333,40.71323,-74.00887,Manhattan
Just Train,46,Trainers,5.0,"6 Maiden Ln, Fl 2, New York, NY 10038",10038,(212) 920-7739,40.7096146,-74.0095769,Manhattan
